prompt_id,prompt_text,template_type,category,subcategory,base_prompt_id,source_prompt_text,generation_method,corrupted_word
unc_01110,a lime do,color_object,uncertain,corrupted_noisy,base_0222,a lime dog,truncate_word,dog
unc_01111,a lime ct,color_object,uncertain,corrupted_noisy,base_0223,a lime cat,delete_char,cat
unc_01112,a liime cat,color_object,uncertain,corrupted_noisy,base_0223,a lime cat,insert_char,lime
unc_01113,a limu cat,color_object,uncertain,corrupted_noisy,base_0223,a lime cat,substitute_char,lime
unc_01114,a lmie cat,color_object,uncertain,corrupted_noisy,base_0223,a lime cat,swap_adjacent_chars,lime
unc_01115,a lim cat,color_object,uncertain,corrupted_noisy,base_0223,a lime cat,truncate_word,lime
unc_01116,a lime hair,color_object,uncertain,corrupted_noisy,base_0224,a lime chair,delete_char,chair
unc_01117,a lime chtair,color_object,uncertain,corrupted_noisy,base_0224,a lime chair,insert_char,chair
unc_01118,a lime chpir,color_object,uncertain,corrupted_noisy,base_0224,a lime chair,substitute_char,chair
unc_01119,a lime chari,color_object,uncertain,corrupted_noisy,base_0224,a lime chair,swap_adjacent_chars,chair
unc_01120,a li chair,color_object,uncertain,corrupted_noisy,base_0224,a lime chair,truncate_word,lime
unc_01121,a lime tabl,color_object,uncertain,corrupted_noisy,base_0225,a lime table,delete_char,table
unc_01122,a limke table,color_object,uncertain,corrupted_noisy,base_0225,a lime table,insert_char,lime
unc_01123,a liml table,color_object,uncertain,corrupted_noisy,base_0225,a lime table,substitute_char,lime
unc_01124,a lime tabel,color_object,uncertain,corrupted_noisy,base_0225,a lime table,swap_adjacent_chars,table
unc_01125,a li table,color_object,uncertain,corrupted_noisy,base_0225,a lime table,truncate_word,lime
unc_01126,a lime cp,color_object,uncertain,corrupted_noisy,base_0226,a lime cup,delete_char,cup
unc_01127,a lime cudp,color_object,uncertain,corrupted_noisy,base_0226,a lime cup,insert_char,cup
unc_01128,a lwme cup,color_object,uncertain,corrupted_noisy,base_0226,a lime cup,substitute_char,lime
unc_01129,a liem cup,color_object,uncertain,corrupted_noisy,base_0226,a lime cup,swap_adjacent_chars,lime
unc_01130,a lime cu,color_object,uncertain,corrupted_noisy,base_0226,a lime cup,truncate_word,cup
unc_01131,a lim bottle,color_object,uncertain,corrupted_noisy,base_0227,a lime bottle,delete_char,lime
unc_01132,a lime bottlew,color_object,uncertain,corrupted_noisy,base_0227,a lime bottle,insert_char,bottle
unc_01133,a limw bottle,color_object,uncertain,corrupted_noisy,base_0227,a lime bottle,substitute_char,lime
unc_01134,a lime btotle,color_object,uncertain,corrupted_noisy,base_0227,a lime bottle,swap_adjacent_chars,bottle
unc_01135,a lime bottl,color_object,uncertain,corrupted_noisy,base_0227,a lime bottle,truncate_word,bottle
unc_01136,a lime bicyce,color_object,uncertain,corrupted_noisy,base_0228,a lime bicycle,delete_char,bicycle
unc_01137,a limze bicycle,color_object,uncertain,corrupted_noisy,base_0228,a lime bicycle,insert_char,lime
unc_01138,a lime picycle,color_object,uncertain,corrupted_noisy,base_0228,a lime bicycle,substitute_char,bicycle
unc_01139,a lime bicylce,color_object,uncertain,corrupted_noisy,base_0228,a lime bicycle,swap_adjacent_chars,bicycle
unc_01140,a lime bicy,color_object,uncertain,corrupted_noisy,base_0228,a lime bicycle,truncate_word,bicycle
unc_01141,a lime ca,color_object,uncertain,corrupted_noisy,base_0229,a lime car,delete_char,car
unc_01142,a liwme car,color_object,uncertain,corrupted_noisy,base_0229,a lime car,insert_char,lime
unc_01143,a zime car,color_object,uncertain,corrupted_noisy,base_0229,a lime car,substitute_char,lime
unc_01144,a liem car,color_object,uncertain,corrupted_noisy,base_0229,a lime car,swap_adjacent_chars,lime
unc_01145,a lime ca,color_object,uncertain,corrupted_noisy,base_0229,a lime car,truncate_word,car
unc_01146,a ime rack,color_object,uncertain,corrupted_noisy,base_0230,a lime rack,delete_char,lime
unc_01147,a lime razck,color_object,uncertain,corrupted_noisy,base_0230,a lime rack,insert_char,rack
unc_01148,a lime aack,color_object,uncertain,corrupted_noisy,base_0230,a lime rack,substitute_char,rack
unc_01149,a lmie rack,color_object,uncertain,corrupted_noisy,base_0230,a lime rack,swap_adjacent_chars,lime
unc_01150,a lim rack,color_object,uncertain,corrupted_noisy,base_0230,a lime rack,truncate_word,lime
unc_01151,a lime aple,color_object,uncertain,corrupted_noisy,base_0231,a lime apple,delete_char,apple
unc_01152,a lime appyle,color_object,uncertain,corrupted_noisy,base_0231,a lime apple,insert_char,apple
unc_01153,a liae apple,color_object,uncertain,corrupted_noisy,base_0231,a lime apple,substitute_char,lime
unc_01154,a lime paple,color_object,uncertain,corrupted_noisy,base_0231,a lime apple,swap_adjacent_chars,apple
unc_01155,a lime app,color_object,uncertain,corrupted_noisy,base_0231,a lime apple,truncate_word,apple
unc_01156,a ime banana,color_object,uncertain,corrupted_noisy,base_0232,a lime banana,delete_char,lime
unc_01157,a lijme banana,color_object,uncertain,corrupted_noisy,base_0232,a lime banana,insert_char,lime
unc_01158,a lime banhna,color_object,uncertain,corrupted_noisy,base_0232,a lime banana,substitute_char,banana
unc_01159,a lime baanna,color_object,uncertain,corrupted_noisy,base_0232,a lime banana,swap_adjacent_chars,banana
unc_01160,a lime banan,color_object,uncertain,corrupted_noisy,base_0232,a lime banana,truncate_word,banana
unc_01161,a lime boo,color_object,uncertain,corrupted_noisy,base_0233,a lime book,delete_char,book
unc_01162,a lime jbook,color_object,uncertain,corrupted_noisy,base_0233,a lime book,insert_char,book
unc_01163,a aime book,color_object,uncertain,corrupted_noisy,base_0233,a lime book,substitute_char,lime
unc_01164,a lime boko,color_object,uncertain,corrupted_noisy,base_0233,a lime book,swap_adjacent_chars,book
unc_01165,a lim book,color_object,uncertain,corrupted_noisy,base_0233,a lime book,truncate_word,lime
unc_01166,a lme phone,color_object,uncertain,corrupted_noisy,base_0234,a lime phone,delete_char,lime
unc_01167,a lirme phone,color_object,uncertain,corrupted_noisy,base_0234,a lime phone,insert_char,lime
unc_01168,a lime phohe,color_object,uncertain,corrupted_noisy,base_0234,a lime phone,substitute_char,phone
unc_01169,a lime pohne,color_object,uncertain,corrupted_noisy,base_0234,a lime phone,swap_adjacent_chars,phone
unc_01170,a li phone,color_object,uncertain,corrupted_noisy,base_0234,a lime phone,truncate_word,lime
unc_01171,a lime aptop,color_object,uncertain,corrupted_noisy,base_0235,a lime laptop,delete_char,laptop
unc_01172,a limse laptop,color_object,uncertain,corrupted_noisy,base_0235,a lime laptop,insert_char,lime
unc_01173,a lime lapaop,color_object,uncertain,corrupted_noisy,base_0235,a lime laptop,substitute_char,laptop
unc_01174,a ilme laptop,color_object,uncertain,corrupted_noisy,base_0235,a lime laptop,swap_adjacent_chars,lime
unc_01175,a lime lap,color_object,uncertain,corrupted_noisy,base_0235,a lime laptop,truncate_word,laptop
unc_01176,a ime camera,color_object,uncertain,corrupted_noisy,base_0236,a lime camera,delete_char,lime
unc_01177,a likme camera,color_object,uncertain,corrupted_noisy,base_0236,a lime camera,insert_char,lime
unc_01178,a limd camera,color_object,uncertain,corrupted_noisy,base_0236,a lime camera,substitute_char,lime
unc_01179,a lime camrea,color_object,uncertain,corrupted_noisy,base_0236,a lime camera,swap_adjacent_chars,camera
unc_01180,a lime cam,color_object,uncertain,corrupted_noisy,base_0236,a lime camera,truncate_word,camera
unc_01181,a lime backpak,color_object,uncertain,corrupted_noisy,base_0237,a lime backpack,delete_char,backpack
unc_01182,a lilme backpack,color_object,uncertain,corrupted_noisy,base_0237,a lime backpack,insert_char,lime
unc_01183,a lime bawkpack,color_object,uncertain,corrupted_noisy,base_0237,a lime backpack,substitute_char,backpack
unc_01184,a lime backapck,color_object,uncertain,corrupted_noisy,base_0237,a lime backpack,swap_adjacent_chars,backpack
unc_01185,a lim backpack,color_object,uncertain,corrupted_noisy,base_0237,a lime backpack,truncate_word,lime
unc_01186,a lime tlevision,color_object,uncertain,corrupted_noisy,base_0238,a lime television,delete_char,television
unc_01187,a lidme television,color_object,uncertain,corrupted_noisy,base_0238,a lime television,insert_char,lime
unc_01188,a lixe television,color_object,uncertain,corrupted_noisy,base_0238,a lime television,substitute_char,lime
unc_01189,a liem television,color_object,uncertain,corrupted_noisy,base_0238,a lime television,swap_adjacent_chars,lime
unc_01190,a lime televisi,color_object,uncertain,corrupted_noisy,base_0238,a lime television,truncate_word,television
unc_01191,a cya dog,color_object,uncertain,corrupted_noisy,base_0239,a cyan dog,delete_char,cyan
unc_01192,a cyan dpog,color_object,uncertain,corrupted_noisy,base_0239,a cyan dog,insert_char,dog
unc_01193,a cpan dog,color_object,uncertain,corrupted_noisy,base_0239,a cyan dog,substitute_char,cyan
unc_01194,a cyan odg,color_object,uncertain,corrupted_noisy,base_0239,a cyan dog,swap_adjacent_chars,dog
unc_01195,a cy dog,color_object,uncertain,corrupted_noisy,base_0239,a cyan dog,truncate_word,cyan
unc_01196,a cyan ca,color_object,uncertain,corrupted_noisy,base_0240,a cyan cat,delete_char,cat
unc_01197,a cyaan cat,color_object,uncertain,corrupted_noisy,base_0240,a cyan cat,insert_char,cyan
unc_01198,a cyan hat,color_object,uncertain,corrupted_noisy,base_0240,a cyan cat,substitute_char,cat
unc_01199,a cyan cta,color_object,uncertain,corrupted_noisy,base_0240,a cyan cat,swap_adjacent_chars,cat
unc_01200,a cyan ca,color_object,uncertain,corrupted_noisy,base_0240,a cyan cat,truncate_word,cat
unc_01201,a cyan char,color_object,uncertain,corrupted_noisy,base_0241,a cyan chair,delete_char,chair
unc_01202,a cyan chafir,color_object,uncertain,corrupted_noisy,base_0241,a cyan chair,insert_char,chair
unc_01203,a zyan chair,color_object,uncertain,corrupted_noisy,base_0241,a cyan chair,substitute_char,cyan
unc_01204,a cayn chair,color_object,uncertain,corrupted_noisy,base_0241,a cyan chair,swap_adjacent_chars,cyan
unc_01205,a cy chair,color_object,uncertain,corrupted_noisy,base_0241,a cyan chair,truncate_word,cyan
unc_01206,a cyn table,color_object,uncertain,corrupted_noisy,base_0242,a cyan table,delete_char,cyan
unc_01207,a cyasn table,color_object,uncertain,corrupted_noisy,base_0242,a cyan table,insert_char,cyan
unc_01208,a cyan tablr,color_object,uncertain,corrupted_noisy,base_0242,a cyan table,substitute_char,table
unc_01209,a cyna table,color_object,uncertain,corrupted_noisy,base_0242,a cyan table,swap_adjacent_chars,cyan
unc_01210,a cy table,color_object,uncertain,corrupted_noisy,base_0242,a cyan table,truncate_word,cyan
unc_01211,a cyan cu,color_object,uncertain,corrupted_noisy,base_0243,a cyan cup,delete_char,cup
unc_01212,a cyarn cup,color_object,uncertain,corrupted_noisy,base_0243,a cyan cup,insert_char,cyan
unc_01213,a cyad cup,color_object,uncertain,corrupted_noisy,base_0243,a cyan cup,substitute_char,cyan
unc_01214,a cayn cup,color_object,uncertain,corrupted_noisy,base_0243,a cyan cup,swap_adjacent_chars,cyan
unc_01215,a cy cup,color_object,uncertain,corrupted_noisy,base_0243,a cyan cup,truncate_word,cyan
unc_01216,a cyan botle,color_object,uncertain,corrupted_noisy,base_0244,a cyan bottle,delete_char,bottle
unc_01217,a cyadn bottle,color_object,uncertain,corrupted_noisy,base_0244,a cyan bottle,insert_char,cyan
unc_01218,a cxan bottle,color_object,uncertain,corrupted_noisy,base_0244,a cyan bottle,substitute_char,cyan
unc_01219,a cyan bottel,color_object,uncertain,corrupted_noisy,base_0244,a cyan bottle,swap_adjacent_chars,bottle
unc_01220,a cyan bottl,color_object,uncertain,corrupted_noisy,base_0244,a cyan bottle,truncate_word,bottle
unc_01221,a can bicycle,color_object,uncertain,corrupted_noisy,base_0245,a cyan bicycle,delete_char,cyan
unc_01222,a scyan bicycle,color_object,uncertain,corrupted_noisy,base_0245,a cyan bicycle,insert_char,cyan
unc_01223,a cyan bicyjle,color_object,uncertain,corrupted_noisy,base_0245,a cyan bicycle,substitute_char,bicycle
unc_01224,a cayn bicycle,color_object,uncertain,corrupted_noisy,base_0245,a cyan bicycle,swap_adjacent_chars,cyan
unc_01225,a cyan bicyc,color_object,uncertain,corrupted_noisy,base_0245,a cyan bicycle,truncate_word,bicycle
unc_01226,a cyan ca,color_object,uncertain,corrupted_noisy,base_0246,a cyan car,delete_char,car
unc_01227,a cyyan car,color_object,uncertain,corrupted_noisy,base_0246,a cyan car,insert_char,cyan
unc_01228,a cyan jar,color_object,uncertain,corrupted_noisy,base_0246,a cyan car,substitute_char,car
unc_01229,a cyna car,color_object,uncertain,corrupted_noisy,base_0246,a cyan car,swap_adjacent_chars,cyan
unc_01230,a cya car,color_object,uncertain,corrupted_noisy,base_0246,a cyan car,truncate_word,cyan
unc_01231,a cyn rack,color_object,uncertain,corrupted_noisy,base_0247,a cyan rack,delete_char,cyan
unc_01232,a cyapn rack,color_object,uncertain,corrupted_noisy,base_0247,a cyan rack,insert_char,cyan
unc_01233,a cyvn rack,color_object,uncertain,corrupted_noisy,base_0247,a cyan rack,substitute_char,cyan
unc_01234,a cyan rcak,color_object,uncertain,corrupted_noisy,base_0247,a cyan rack,swap_adjacent_chars,rack
unc_01235,a cyan rac,color_object,uncertain,corrupted_noisy,base_0247,a cyan rack,truncate_word,rack
unc_01236,a cya apple,color_object,uncertain,corrupted_noisy,base_0248,a cyan apple,delete_char,cyan
unc_01237,a cyan applel,color_object,uncertain,corrupted_noisy,base_0248,a cyan apple,insert_char,apple
unc_01238,a cyan appke,color_object,uncertain,corrupted_noisy,base_0248,a cyan apple,substitute_char,apple
unc_01239,a cyna apple,color_object,uncertain,corrupted_noisy,base_0248,a cyan apple,swap_adjacent_chars,cyan
unc_01240,a cy apple,color_object,uncertain,corrupted_noisy,base_0248,a cyan apple,truncate_word,cyan
unc_01241,a cyan anana,color_object,uncertain,corrupted_noisy,base_0249,a cyan banana,delete_char,banana
unc_01242,a cyan bnanana,color_object,uncertain,corrupted_noisy,base_0249,a cyan banana,insert_char,banana
unc_01243,a cyai banana,color_object,uncertain,corrupted_noisy,base_0249,a cyan banana,substitute_char,cyan
unc_01244,a cyan baanna,color_object,uncertain,corrupted_noisy,base_0249,a cyan banana,swap_adjacent_chars,banana
unc_01245,a cyan ban,color_object,uncertain,corrupted_noisy,base_0249,a cyan banana,truncate_word,banana
unc_01246,a cya book,color_object,uncertain,corrupted_noisy,base_0250,a cyan book,delete_char,cyan
unc_01247,a cyan bbook,color_object,uncertain,corrupted_noisy,base_0250,a cyan book,insert_char,book
unc_01248,a cyaa book,color_object,uncertain,corrupted_noisy,base_0250,a cyan book,substitute_char,cyan
unc_01249,a ycan book,color_object,uncertain,corrupted_noisy,base_0250,a cyan book,swap_adjacent_chars,cyan
unc_01250,a cyan bo,color_object,uncertain,corrupted_noisy,base_0250,a cyan book,truncate_word,book
unc_01251,a cya phone,color_object,uncertain,corrupted_noisy,base_0251,a cyan phone,delete_char,cyan
unc_01252,a cuyan phone,color_object,uncertain,corrupted_noisy,base_0251,a cyan phone,insert_char,cyan
unc_01253,a cyan pjone,color_object,uncertain,corrupted_noisy,base_0251,a cyan phone,substitute_char,phone
unc_01254,a cyna phone,color_object,uncertain,corrupted_noisy,base_0251,a cyan phone,swap_adjacent_chars,cyan
unc_01255,a cyan pho,color_object,uncertain,corrupted_noisy,base_0251,a cyan phone,truncate_word,phone
unc_01256,a cyn laptop,color_object,uncertain,corrupted_noisy,base_0252,a cyan laptop,delete_char,cyan
unc_01257,a mcyan laptop,color_object,uncertain,corrupted_noisy,base_0252,a cyan laptop,insert_char,cyan
unc_01258,a cyan laptox,color_object,uncertain,corrupted_noisy,base_0252,a cyan laptop,substitute_char,laptop
unc_01259,a cayn laptop,color_object,uncertain,corrupted_noisy,base_0252,a cyan laptop,swap_adjacent_chars,cyan
unc_01260,a cya laptop,color_object,uncertain,corrupted_noisy,base_0252,a cyan laptop,truncate_word,cyan
unc_01261,a can camera,color_object,uncertain,corrupted_noisy,base_0253,a cyan camera,delete_char,cyan
